id,productDisplayName,brandName,gender,baseColour,season,year,usage,articleType,masterCategory,subCategory,imageURL
10273,Clarks Men Black Leather Closed Sandals,Clarks,men,Black,Summer,2016.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/4b2a590db8aeadc31856127ea3a82853_images.jpg
10274,Clarks Men Dino Limit Leather Black Formal Shoes,Clarks,men,Black,Fall,2011.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/9c18b516a02b851ae897c862b1e5f2c8_images.jpg
10275,Clarks Men Black Leather Derbys,Clarks,men,Black,Summer,2013.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/b4a21779c499bb4dc1a6387750012fad_images.jpg
10276,Clarks Men Leather Black Formal Shoes,Clarks,men,Black,Fall,2011.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e2678cbaf0b43ae7962e0aae50501132_images.jpg
10277,Clarks Men Black Leather Semiformal Shoes,Clarks,men,Black,Spring,2012.0,Smart Casual,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/874f08549c2c8610600d02a42d3d1fc2_images.jpg
10278,Clarks Men Nature Easy Mahogany Leather Brown Casual Shoes,Clarks,men,Brown,Fall,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/26a9497430cc194dd9d7eb1a0813e716_images.jpg
10279,Clarks Men Nature Easy Leather Black Casual Shoes,Clarks,men,Black,Fall,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/e7d618bc3383ce814f6b0b75519e547c_images.jpg
10281,Clarks Men Hang Spring Leather Black Formal Shoes,Clarks,men,Black,Fall,2012.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/b4353debe2470dd9128000d1818b4b82_images.jpg
10283,Clarks Men Unstructured Leather Black Sandals,Clarks,men,Black,Fall,2012.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/d2b11d7794b8435ed37f9c0845b4d139_images.jpg
10285,Clarks Men Goya Rates Leather Black Formal Shoes,Clarks,men,Black,Fall,2012.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/529042a64528869749c663da6e714a96_images.jpg
10286,Clarks Men Hang Tough Leather Black Formal Shoes,Clarks,men,Black,Fall,2012.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/facb4fa1a6c1eb896b6b3be6f146a3b8_images.jpg
10293,Clarks Men Unstructured Leather Brown Sandals,Clarks,men,Brown,Spring,2012.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/566b15c0f837887c3b42c3e1dae8605a_images.jpg
10294,Clarks Men Feeling Good Leather Brown Formal Shoes,Clarks,men,Brown,Fall,2012.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/91b438e6f6ad7cf63571fdea86dc7f68_images.jpg
10295,Clarks Men Brown Leather Casual Shoes,Clarks,men,Brown,Summer,2016.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/83cd6db4f547e2ec582714b3592ba718_images.jpg
10296,Clarks Men Navy Blue Leather Casual Shoes,Clarks,men,Navy Blue,Summer,2016.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/1c4b0f9c2345f7b43ce255817d8bf74c_images.jpg
10297,Clarks Men Black Leather Loafers,Clarks,men,Black,Fall,2012.0,Smart Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/fcda83167f4e5b6a622f866ae6c26f2a_images.jpg
10300,Clarks Men Brown Wild Vibe Leather Closed Sandals,Clarks,men,Brown,Summer,2016.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/bb51fea7d58c63dfe273929ac6b36144_images.jpg
10301,Clarks Brown Leather Casual Shoes,Clarks,men,Brown,Fall,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/3388973109099718b4ca6699aeb72ce4_images.jpg
10302,Clarks Men Leather Brown Formal Shoes,Clarks,men,Brown,Spring,2012.0,Formal,Formal Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/037e86efa86d8f28d504d4e4db770034_images.jpg
10303,Clarks Men Brown Leather Sandals,Clarks,men,Brown,Summer,2016.0,Casual,Sandals,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/528bf35326bc8a1d63c23fa138f405f9_images.jpg
10304,Clarks Men Vieri Deck Leather Black Sandals,Clarks,men,Black,Fall,2011.0,Casual,Sandals,Footwear,Sandal,http://assets.myntassets.com/v1/images/style/properties/c1ca6cf66110ff3a31da942022510f2e_images.jpg
10305,Clarks Men Rocco Fuse Brown Casual Shoes,Clarks,men,Black,Fall,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/73727276090d567a3384b52cac6b9f0a_images.jpg
10306,Clarks Men Rocco Fuse Leather Grey Casual Shoes,Clarks,men,Grey,Fall,2011.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/d12cb2bd173aea7e6ab362fb79a13e5e_images.jpg
10308,Clarks Men Brown Leather Boat Shoes,Clarks,men,Brown,Fall,2012.0,Casual,Casual Shoes,Footwear,Shoes,http://assets.myntassets.com/v1/images/style/properties/9753e8e6ff1bbed472a69fd236a2aa66_images.jpg
10316,Esprit Men Pure Vitality Brown Steel Watches,ESPRIT,men,Steel,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/4390621119bfc7d12a79b8adb80a880e_images.jpg
10325,Puma Men Atlantis Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/dba6ad0cce7c0e1f3e6e85d80b83539c_images.jpg
10326,Puma Men Strom Agitation Gents Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/c04b22a8627e6acd884bc634f563a1c1_images.jpg
10327,Puma Men Slick Gents 3HD Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/c8db6ebf5f4c280017184febb34707f6_images.jpg
10328,Puma Men Spin Gents Black Watches,Puma,men,Black,Winter,2016.0,Sports,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/45ddb9965b0728a18195e657010ff76e_images.jpg
10330,Indigo Nation Men Alnoite Black Belts,Indigo Nation,men,Black,Fall,2011.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/7d50332d64e095e6336849eee9199ad7_images.jpg
10331,Indigo Nation Men basalt Black Belts,Indigo Nation,men,Black,Fall,2011.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/16b28abedadfb6670b61440669d31db8_images.jpg
10332,Indigo Nation Men cataclasite Brown Belts,Indigo Nation,men,Brown,Fall,2011.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/f1152e6f3e5e8efdcfe589adb9db117a_images.jpg
10333,Indigo Nation Men chert Brown Belts,Indigo Nation,men,Brown,Fall,2011.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/ef7437ba493b004ea315f117da1ae233_images.jpg
10334,Indigo Nation Men diorite Black Belts,Indigo Nation,men,Black,Fall,2011.0,Casual,Belts,Accessories,Belts,http://assets.myntassets.com/v1/images/style/properties/1933e8b16b2a8b836b8803491b0fc67b_images.jpg
10338,United Colors of Benetton Men Solid Polo White Tshirts,United Colors of Benetton,men,White,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/c22560df5a273f4e8ee397142335ac8a_images.jpg
10341,United Colors of Benetton Men Printed Pink Tshirts,United Colors of Benetton,men,Pink,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/939140f3af4a79f3eb2f6cdde64eb76f_images.jpg
10344,United Colors of Benetton Men Solid Purple Tshirts,United Colors of Benetton,men,Purple,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/310bdfc9a99c4485bf25052c43d4ffed_images.jpg
10345,United Colors of Benetton Men Graphic Printed Black Tshirts,United Colors of Benetton,men,Black,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/545a44c818ab70d950c61191d8312b8a_images.jpg
10347,United Colors of Benetton Men Printed Purple Tshirts,United Colors of Benetton,men,Purple,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/d83afa6f8c31b668353328901b5269d0_images.jpg
10352,United Colors of Benetton Men Solid White Shirts,United Colors of Benetton,men,White,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/77245f784153d10a3291da926ec0d407_images.jpg
10355,United Colors of Benetton Men Stripes Blue Shirts,United Colors of Benetton,men,Blue,Fall,2011.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/a69c9760d6e010190796164370eab27f_images.jpg
10356,United Colors of Benetton Men Solid Blue Shirts,United Colors of Benetton,men,Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/334e191e3374517cd74c15dade8e1795_images.jpg
10357,United Colors of Benetton Men Maroon Polo Tshirt,United Colors of Benetton,men,Maroon,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/6dd887e9fbe6925e67067f057e0e1bf3_images.jpg
10358,United Colors of Benetton Men Solid Polo Blue Tshirts,United Colors of Benetton,men,Blue,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/6a001960681dadef23f85806bb0179d2_images.jpg
10359,United Colors of Benetton Men Printed White Tshirts,United Colors of Benetton,men,White,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ef5d0707101264421d70824a70e2699a_images.jpg
10361,United Colors of Benetton Men Graphic Printed Purple Tshirts,United Colors of Benetton,men,Purple,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/7370a4b00de0719702bcaec345c4b3b9_images.jpg
10364,United Colors of Benetton Men Solid Magenta T-shirt,United Colors of Benetton,men,Magenta,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/e525f8a0960144c0adc64082de797dd3_images.jpg
10367,United Colors of Benetton Men Checks Purple Shirts,United Colors of Benetton,men,Purple,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/f9ca427a9cf224840cf62622278dfcfb_images.jpg
10369,United Colors of Benetton Men Checks Blue Shirts,United Colors of Benetton,men,Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/0aaf62921a8766ca3f972309f7447917_images.jpg
10372,United Colors of Benetton Men Printed Beige Tshirts,United Colors of Benetton,men,Beige,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/8462aa5d236546f7eb6cbcecb62a8659_images.jpg
10373,United Colors of Benetton Men Solid Black Tshirts,United Colors of Benetton,men,Black,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ddf53a1f7bd53c23bc331f22a01552ea_images.jpg
10376,United Colors of Benetton Men Printed Blue Tshirts,United Colors of Benetton,men,Blue,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/e62a49647cc6ffe0438a3f7524c087e5_images.jpg
10377,United Colors of Benetton Men Printed White Tshirts,United Colors of Benetton,men,White,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/31dee2652add01ed181f5d7549a933dc_images.jpg
10378,United Colors of Benetton Men Printed Black Tshirts,United Colors of Benetton,men,Black,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/0ab28fb9eb52a9cc6105342730c62764_images.jpg
10380,United Colors of Benetton Men Solid Black Shirts,United Colors of Benetton,men,Black,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/b7644c996a8b52a746c46fc7dcfc38e1_images.jpg
10381,United Colors of Benetton Men Solid Blue Shirts,United Colors of Benetton,men,Blue,Fall,2011.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/c804904f909dcc46763ad7ccfa281ec7_images.jpg
10383,Puma Men Star Dust 145 White Watches,Puma,men,White,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/cf4e235cd82e53ce9bf20f12e2e903aa_images.jpg
10387,Puma Men Indication  178 Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/3f7a8d8867ecac864c75f12144d4f1d1_images.jpg
10391,Puma Men Drift 244 Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/2000e897250711efca036bad8d8f1fcf_images.jpg
10394,Puma Men Cardiac Red Watches,Puma,men,Red,Winter,2016.0,Sports,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/b0b138234ebc5850985477e24defab95_images.jpg
10395,Puma Men Cardiac II Red Watches,Puma,men,Red,Winter,2016.0,Sports,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/f1e2ec1d957314eae998cab256dbd310_images.jpg
10396,Puma Men Atlantis All Black Watches,Puma,men,Black,Winter,2016.0,Sports,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/8ba9570ab97b72e8d16e901bdd1c2a3a_images.jpg
10397,Puma Men Slick Gents 3 Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/441dc84c077981f1af997482f43bfeaf_images.jpg
10398,Puma Men Cardiac II Black Watches,Puma,men,Black,Winter,2016.0,Sports,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/0c91c18299ae2b84ae5dc9f0725e583a_images.jpg
10399,Puma Men Cardiac 209 Black Watches,Puma,men,Black,Winter,2016.0,Casual,Watches,Accessories,Watches,http://assets.myntassets.com/v1/images/style/properties/91ba093473fa4522baf5c672d707378a_images.jpg
10407,United Colors of Benetton Men Solid Grey Shirts,United Colors of Benetton,men,Grey,Fall,2011.0,Formal,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/958c2e26ee3e6ec44b17faf89a9783f7_images.jpg
10409,United Colors of Benetton Men Green Polo Tshirts,United Colors of Benetton,men,Green,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ee5a5c39f6fa133e9def9a8b68a97b39_images.jpg
10410,United Colors of Benetton Men Solid White Tshirts,United Colors of Benetton,men,White,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/9a92165bf42e50c129e9c7b7c343e0bf_images.jpg
10412,United Colors of Benetton Men Printed Grey Tshirts,United Colors of Benetton,men,Grey,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/5bbb2eb30c66dc89c86d930045b3dc09_images.jpg
10413,United Colors of Benetton Men Printed Grey Tshirts,United Colors of Benetton,men,Grey,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/76872cead8d0d9af30f4c2e5b6d9c88c_images.jpg
10421,United Colors of Benetton Men Solid Blue Shirts,United Colors of Benetton,men,Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/40a51c2a467ccbe6a806a7a712818cbf_images.jpg
10423,United Colors of Benetton Men Checks Grey Shirts,United Colors of Benetton,men,Grey,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/4e59bc5261af27c5f59a968008bc297c_images.jpg
10425,United Colors of Benetton Men Checks Green Shirt,United Colors of Benetton,men,Green,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/fff0c20de0c29f7c9cb153d1d4930eb1_images.jpg
10426,United Colors of Benetton Men Polo Black Tshirts,United Colors of Benetton,men,Black,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/5370cac1cad18e76dccd9f15b86a1e86_images.jpg
10427,United Colors of Benetton Men Checks Red Shirts,United Colors of Benetton,men,Red,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/ee70b91def789a90e8834134cb67b3f6_images.jpg
10430,Flying Machine Men Ydc Blue Shirts,Flying Machine,men,Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/b77929d59d81689e660446586e5e8dc3_images.jpg
10431,Flying Machine Men Ydc Grey Shirts,Flying Machine,men,Grey,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/429b1346c82a8db263917d178d1b843e_images.jpg
10432,Flying Machine Men Ydc Blue Shirts,Flying Machine,men,Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/620c327fb336550ad0b59c3e82c7c842_images.jpg
10433,Flying Machine Men Ydc Black Shirts,Flying Machine,men,Black,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/4727f4fc960fd0118e6118085b3d7a9d_images.jpg
10434,Flying Machine Men Ydc Blue Shirts,Flying Machine,men,Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/5ced476d2d80ba8721475eb91f3e0eb5_images.jpg
10435,Flying Machine Men HS Red Shirts,Flying Machine,men,Red,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/4b2ba9559704322ba1c8c460a46dd636_images.jpg
10436,Flying Machine Men Pink Polo Tshirts,Flying Machine,men,Pink,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/0b186ae53b0eb9e6ad54e18300b8d296_images.jpg
10437,Flying Machine Men HS Green Shirts,Flying Machine,men,Green,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/0f8c620c01625052504c8d0657f99c8f_images.jpg
10439,Flying Machine Men Walnut Brown Tshirts,Flying Machine,men,Brown,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/6703b9bc9762e04f4e53afaa0aaecb3d_images.jpg
10440,Flying Machine Men Ydc Green Shirts,Flying Machine,men,Navy Blue,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/1eeafd8ca34e68c5dbed3f61843ec311_images.jpg
10441,Flying Machine Men FS Purple Shirts,Flying Machine,men,Purple,Fall,2011.0,Casual,Shirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/0f72537c1f79c2e039c23744f25fc146_images.jpg
10442,Flying Machine Men HS True Blue Tshirts,Flying Machine,men,Blue,Fall,2011.0,Casual,Tshirts,Apparel,Topwear,http://assets.myntassets.com/v1/images/style/properties/118ed8b7a01488ba5d2e8ee09021a670_images.jpg
